temperature_2m,source,model,relative_humidity_2m,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,precipitation,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,uv_index,uv_index_clear_sky,sunshine_duration,time_utc,latitude_grid,longitude_grid,elevation_m
15.4,openmeteo_historical_forecast,best_match,88,1004.8,39,39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-12 05:00:00+00:00,34.03202,-118.52633,86.0
15.7,openmeteo_historical_forecast,best_match,86,1004.9,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-12 06:00:00+00:00,34.03202,-118.52633,86.0
15.2,openmeteo_historical_forecast,best_match,80,1005.1,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-12 07:00:00+00:00,34.03202,-118.52633,86.0
15.8,openmeteo_historical_forecast,best_match,79,1005.1,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-12 08:00:00+00:00,34.03202,-118.52633,86.0
15.3,openmeteo_historical_forecast,best_match,79,1005.0,94,94,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-12 09:00:00+00:00,34.03202,-118.52633,86.0
14.7,openmeteo_historical_forecast,best_match,81,1005.1,89,89,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-12 10:00:00+00:00,34.03202,-118.52633,86.0
14.8,openmeteo_historical_forecast,best_match,80,1005.2,71,71,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-12 11:00:00+00:00,34.03202,-118.52633,86.0
14.6,openmeteo_historical_forecast,best_match,82,1005.1,45,45,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-12 12:00:00+00:00,34.03202,-118.52633,86.0
14.5,openmeteo_historical_forecast,best_match,80,1005.4,44,44,0,0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,2023-06-12 13:00:00+00:00,34.03202,-118.52633,86.0
15.9,openmeteo_historical_forecast,best_match,82,1005.8,94,94,0,0,0.0,43.0,0.0,43.0,0.0,186.8,0.3,0.4,0.0,2023-06-12 14:00:00+00:00,34.03202,-118.52633,86.0
16.8,openmeteo_historical_forecast,best_match,77,1006.3,100,100,0,0,0.0,189.0,47.0,142.0,138.6,449.9,0.75,1.5,2357.81,2023-06-12 15:00:00+00:00,34.03202,-118.52633,86.0
17.6,openmeteo_historical_forecast,best_match,75,1006.5,100,100,0,0,0.0,372.0,157.0,215.0,296.6,702.1,1.2,3.1,3600.0,2023-06-12 16:00:00+00:00,34.03202,-118.52633,86.0
18.4,openmeteo_historical_forecast,best_match,77,1006.5,30,30,0,0,0.0,580.0,252.0,328.0,360.8,926.4,3.35,4.9,3600.0,2023-06-12 17:00:00+00:00,34.03202,-118.52633,86.0
17.7,openmeteo_historical_forecast,best_match,81,1006.6,100,100,0,0,0.0,484.0,0.0,484.0,0.0,1107.4,5.6,6.5,0.0,2023-06-12 18:00:00+00:00,34.03202,-118.52633,86.0
18.2,openmeteo_historical_forecast,best_match,85,1007.1,26,26,0,0,0.0,751.0,288.0,463.0,309.9,1232.9,6.3,7.65,3600.0,2023-06-12 19:00:00+00:00,34.03202,-118.52633,86.0
18.6,openmeteo_historical_forecast,best_match,84,1007.0,29,29,0,0,0.0,964.0,748.0,216.0,766.6,1294.3,6.55,8.25,3600.0,2023-06-12 20:00:00+00:00,34.03202,-118.52633,86.0
19.0,openmeteo_historical_forecast,best_match,78,1006.8,17,17,0,0,0.0,943.0,677.0,266.0,697.6,1287.4,6.1,8.15,3600.0,2023-06-12 21:00:00+00:00,34.03202,-118.52633,86.0
19.1,openmeteo_historical_forecast,best_match,76,1006.6,41,41,0,0,0.0,784.0,497.0,287.0,543.6,1212.7,7.15,7.45,3600.0,2023-06-12 22:00:00+00:00,34.03202,-118.52633,86.0
19.4,openmeteo_historical_forecast,best_match,71,1006.4,69,69,0,0,0.0,695.0,497.0,198.0,613.1,1075.2,4.8,6.2,3600.0,2023-06-12 23:00:00+00:00,34.03202,-118.52633,86.0
18.4,openmeteo_historical_forecast,best_match,74,1006.0,61,61,0,0,0.0,468.0,201.0,267.0,301.4,884.4,3.9,4.55,3600.0,2023-06-13 00:00:00+00:00,34.03202,-118.52633,86.0
17.4,openmeteo_historical_forecast,best_match,75,1005.9,50,50,0,0,0.0,226.0,71.0,155.0,144.1,653.3,2.4,2.8,2524.39,2023-06-13 01:00:00+00:00,34.03202,-118.52633,86.0
17.0,openmeteo_historical_forecast,best_match,76,1005.8,100,100,0,0,0.0,148.0,78.0,70.0,260.2,397.6,1.15,1.25,3600.0,2023-06-13 02:00:00+00:00,34.03202,-118.52633,86.0
16.2,openmeteo_historical_forecast,best_match,82,1006.0,100,100,11,0,0.0,0.0,0.0,0.0,0.0,134.7,0.25,0.25,0.0,2023-06-13 03:00:00+00:00,34.03202,-118.52633,86.0
16.1,openmeteo_historical_forecast,best_match,90,1006.2,88,88,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2023-06-13 04:00:00+00:00,34.03202,-118.52633,86.0
15.6,openmeteo_historical_forecast,best_match,90,1006.6,32,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-13 05:00:00+00:00,34.03202,-118.52633,86.0
14.9,openmeteo_historical_forecast,best_match,92,1006.7,50,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-13 06:00:00+00:00,34.03202,-118.52633,86.0
15.3,openmeteo_historical_forecast,best_match,78,1006.6,5,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-13 07:00:00+00:00,34.03202,-118.52633,86.0
14.7,openmeteo_historical_forecast,best_match,76,1006.4,21,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-13 08:00:00+00:00,34.03202,-118.52633,86.0
14.9,openmeteo_historical_forecast,best_match,83,1006.3,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-13 09:00:00+00:00,34.03202,-118.52633,86.0
15.2,openmeteo_historical_forecast,best_match,81,1006.3,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-13 10:00:00+00:00,34.03202,-118.52633,86.0
14.5,openmeteo_historical_forecast,best_match,88,1006.0,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-13 11:00:00+00:00,34.03202,-118.52633,86.0
15.5,openmeteo_historical_forecast,best_match,84,1005.9,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-13 12:00:00+00:00,34.03202,-118.52633,86.0
15.9,openmeteo_historical_forecast,best_match,78,1006.1,100,100,0,0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,2023-06-13 13:00:00+00:00,34.03202,-118.52633,86.0
16.3,openmeteo_historical_forecast,best_match,79,1006.4,100,100,0,0,0.0,33.0,0.0,33.0,0.0,186.6,0.2,0.4,0.0,2023-06-13 14:00:00+00:00,34.03202,-118.52633,86.0
17.0,openmeteo_historical_forecast,best_match,78,1006.8,100,100,0,0,0.0,95.0,0.0,95.0,0.0,449.4,0.65,1.55,0.0,2023-06-13 15:00:00+00:00,34.03202,-118.52633,86.0
17.0,openmeteo_historical_forecast,best_match,79,1006.9,90,90,0,0,0.0,143.0,0.0,143.0,0.0,701.6,1.45,3.1,0.0,2023-06-13 16:00:00+00:00,34.03202,-118.52633,86.0
18.2,openmeteo_historical_forecast,best_match,77,1006.9,100,100,0,0,0.0,340.0,0.0,340.0,0.0,925.8,3.1,4.85,0.0,2023-06-13 17:00:00+00:00,34.03202,-118.52633,86.0
18.2,openmeteo_historical_forecast,best_match,80,1006.7,100,100,0,0,0.0,482.0,109.0,373.0,130.6,1107.0,5.1,6.45,2117.67,2023-06-13 18:00:00+00:00,34.03202,-118.52633,86.0
18.4,openmeteo_historical_forecast,best_match,80,1006.8,100,100,0,0,0.0,629.0,191.0,438.0,205.5,1232.6,6.25,7.65,3600.0,2023-06-13 19:00:00+00:00,34.03202,-118.52633,86.0
18.5,openmeteo_historical_forecast,best_match,77,1006.4,88,88,0,0,0.0,493.0,0.0,493.0,0.0,1294.2,7.75,8.25,0.0,2023-06-13 20:00:00+00:00,34.03202,-118.52633,86.0
18.9,openmeteo_historical_forecast,best_match,78,1006.3,75,75,0,0,0.0,846.0,463.0,383.0,476.9,1287.5,7.5,8.2,3600.0,2023-06-13 21:00:00+00:00,34.03202,-118.52633,86.0
18.9,openmeteo_historical_forecast,best_match,76,1006.0,53,53,0,0,0.0,763.0,480.0,283.0,524.8,1213.1,7.1,7.45,3600.0,2023-06-13 22:00:00+00:00,34.03202,-118.52633,86.0
18.8,openmeteo_historical_forecast,best_match,75,1005.3,22,22,17,0,0.0,800.0,643.0,157.0,792.5,1075.9,6.05,6.2,3600.0,2023-06-13 23:00:00+00:00,34.03202,-118.52633,86.0
18.8,openmeteo_historical_forecast,best_match,69,1004.8,84,84,0,0,0.0,557.0,327.0,230.0,489.7,885.4,4.55,4.6,3600.0,2023-06-14 00:00:00+00:00,34.03202,-118.52633,86.0
17.4,openmeteo_historical_forecast,best_match,78,1004.2,74,74,0,20,0.0,389.0,192.0,197.0,389.0,654.6,2.8,2.8,3600.0,2023-06-14 01:00:00+00:00,34.03202,-118.52633,86.0
16.8,openmeteo_historical_forecast,best_match,85,1003.9,16,16,0,0,0.0,201.0,114.0,87.0,378.8,399.1,1.3,1.3,3600.0,2023-06-14 02:00:00+00:00,34.03202,-118.52633,86.0
16.1,openmeteo_historical_forecast,best_match,84,1003.9,14,14,0,0,0.0,21.0,2.0,19.0,16.7,136.4,0.3,0.3,0.0,2023-06-14 03:00:00+00:00,34.03202,-118.52633,86.0
15.3,openmeteo_historical_forecast,best_match,86,1004.0,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2023-06-14 04:00:00+00:00,34.03202,-118.52633,86.0
15.0,openmeteo_historical_forecast,best_match,83,1004.4,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-14 05:00:00+00:00,34.03202,-118.52633,86.0
14.4,openmeteo_historical_forecast,best_match,84,1004.1,63,63,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-14 06:00:00+00:00,34.03202,-118.52633,86.0
14.9,openmeteo_historical_forecast,best_match,92,1004.0,50,14,50,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-14 07:00:00+00:00,34.03202,-118.52633,86.0
14.5,openmeteo_historical_forecast,best_match,92,1003.9,30,9,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-14 08:00:00+00:00,34.03202,-118.52633,86.0
13.8,openmeteo_historical_forecast,best_match,85,1003.5,45,2,45,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-14 09:00:00+00:00,34.03202,-118.52633,86.0
13.7,openmeteo_historical_forecast,best_match,84,1003.2,18,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-14 10:00:00+00:00,34.03202,-118.52633,86.0
13.8,openmeteo_historical_forecast,best_match,78,1002.9,34,34,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-14 11:00:00+00:00,34.03202,-118.52633,86.0
14.6,openmeteo_historical_forecast,best_match,84,1002.7,86,86,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-14 12:00:00+00:00,34.03202,-118.52633,86.0
13.9,openmeteo_historical_forecast,best_match,82,1003.1,90,90,39,0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,2023-06-14 13:00:00+00:00,34.03202,-118.52633,86.0
15.2,openmeteo_historical_forecast,best_match,85,1003.5,100,100,0,0,0.0,38.0,0.0,38.0,0.0,186.2,0.3,0.4,0.0,2023-06-14 14:00:00+00:00,34.03202,-118.52633,86.0
16.4,openmeteo_historical_forecast,best_match,85,1004.1,100,100,0,0,0.0,161.0,0.0,161.0,0.0,448.9,0.7,1.55,0.0,2023-06-14 15:00:00+00:00,34.03202,-118.52633,86.0
15.9,openmeteo_historical_forecast,best_match,86,1004.3,100,100,0,0,0.0,108.0,0.0,108.0,0.0,701.0,1.35,3.1,0.0,2023-06-14 16:00:00+00:00,34.03202,-118.52633,86.0
16.3,openmeteo_historical_forecast,best_match,88,1004.4,100,100,0,0,0.0,300.0,0.0,300.0,0.0,925.3,2.0,4.9,0.0,2023-06-14 17:00:00+00:00,34.03202,-118.52633,86.0
16.2,openmeteo_historical_forecast,best_match,89,1004.6,100,100,0,0,0.0,295.0,0.0,295.0,0.0,1106.4,3.5,6.5,0.0,2023-06-14 18:00:00+00:00,34.03202,-118.52633,86.0
16.8,openmeteo_historical_forecast,best_match,86,1004.5,100,100,0,0,0.0,489.0,0.0,489.0,0.0,1232.2,4.3,7.65,0.0,2023-06-14 19:00:00+00:00,34.03202,-118.52633,86.0
17.2,openmeteo_historical_forecast,best_match,86,1004.1,100,100,0,0,0.0,556.0,114.0,442.0,116.8,1294.0,6.1,8.3,1704.34,2023-06-14 20:00:00+00:00,34.03202,-118.52633,86.0
16.6,openmeteo_historical_forecast,best_match,86,1003.4,100,100,0,0,0.0,465.0,84.0,381.0,86.5,1287.6,7.7,8.25,794.96,2023-06-14 21:00:00+00:00,34.03202,-118.52633,86.0
16.8,openmeteo_historical_forecast,best_match,87,1003.1,100,100,0,0,0.0,384.0,0.0,384.0,0.0,1213.5,6.85,7.55,0.0,2023-06-14 22:00:00+00:00,34.03202,-118.52633,86.0
16.8,openmeteo_historical_forecast,best_match,88,1002.7,100,100,0,0,0.0,476.0,126.0,350.0,155.2,1076.6,6.05,6.25,2855.15,2023-06-14 23:00:00+00:00,34.03202,-118.52633,86.0
16.6,openmeteo_historical_forecast,best_match,88,1002.0,100,100,0,0,0.0,278.0,85.0,193.0,127.1,886.4,4.55,4.65,2014.18,2023-06-15 00:00:00+00:00,34.03202,-118.52633,86.0
16.4,openmeteo_historical_forecast,best_match,84,1001.5,100,100,0,0,0.0,197.0,50.0,147.0,101.1,655.8,2.75,2.85,1232.54,2023-06-15 01:00:00+00:00,34.03202,-118.52633,86.0
15.7,openmeteo_historical_forecast,best_match,89,1001.5,100,100,0,0,0.0,69.0,0.0,69.0,0.0,400.5,1.25,1.3,0.0,2023-06-15 02:00:00+00:00,34.03202,-118.52633,86.0
16.1,openmeteo_historical_forecast,best_match,79,1001.5,100,100,0,0,0.0,19.0,1.0,18.0,8.3,137.9,0.25,0.3,0.0,2023-06-15 03:00:00+00:00,34.03202,-118.52633,86.0
16.0,openmeteo_historical_forecast,best_match,80,1001.8,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2023-06-15 04:00:00+00:00,34.03202,-118.52633,86.0
15.5,openmeteo_historical_forecast,best_match,79,1002.4,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-15 05:00:00+00:00,34.03202,-118.52633,86.0
15.9,openmeteo_historical_forecast,best_match,80,1002.2,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-15 06:00:00+00:00,34.03202,-118.52633,86.0
15.7,openmeteo_historical_forecast,best_match,83,1002.3,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-15 07:00:00+00:00,34.03202,-118.52633,86.0
15.6,openmeteo_historical_forecast,best_match,85,1002.4,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-15 08:00:00+00:00,34.03202,-118.52633,86.0
15.3,openmeteo_historical_forecast,best_match,89,1002.3,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-15 09:00:00+00:00,34.03202,-118.52633,86.0
15.3,openmeteo_historical_forecast,best_match,89,1002.3,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-15 10:00:00+00:00,34.03202,-118.52633,86.0
15.5,openmeteo_historical_forecast,best_match,89,1001.9,100,100,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-15 11:00:00+00:00,34.03202,-118.52633,86.0
15.8,openmeteo_historical_forecast,best_match,88,1001.7,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-15 12:00:00+00:00,34.03202,-118.52633,86.0
15.7,openmeteo_historical_forecast,best_match,87,1001.9,100,100,0,50,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2023-06-15 13:00:00+00:00,34.03202,-118.52633,86.0
16.0,openmeteo_historical_forecast,best_match,86,1002.8,100,100,0,50,0.0,31.0,0.0,31.0,0.0,185.8,0.15,0.4,0.0,2023-06-15 14:00:00+00:00,34.03202,-118.52633,86.0
16.5,openmeteo_historical_forecast,best_match,86,1003.2,100,100,0,37,0.0,113.0,4.0,109.0,11.8,448.3,0.5,1.55,0.0,2023-06-15 15:00:00+00:00,34.03202,-118.52633,86.0
16.4,openmeteo_historical_forecast,best_match,87,1003.4,100,100,0,40,0.0,86.0,0.0,86.0,0.0,700.4,1.25,3.15,0.0,2023-06-15 16:00:00+00:00,34.03202,-118.52633,86.0
17.8,openmeteo_historical_forecast,best_match,84,1003.3,100,100,0,47,0.0,388.0,83.0,305.0,119.0,924.6,2.2,4.95,1770.03,2023-06-15 17:00:00+00:00,34.03202,-118.52633,86.0
17.0,openmeteo_historical_forecast,best_match,86,1003.5,100,100,0,0,0.0,336.0,1.0,335.0,1.2,1105.9,5.15,6.55,0.0,2023-06-15 18:00:00+00:00,34.03202,-118.52633,86.0
18.2,openmeteo_historical_forecast,best_match,83,1003.5,100,100,0,0,0.0,599.0,265.0,334.0,285.2,1231.8,6.45,7.7,3600.0,2023-06-15 19:00:00+00:00,34.03202,-118.52633,86.0
17.6,openmeteo_historical_forecast,best_match,89,1003.1,100,100,0,0,0.0,480.0,1.0,479.0,1.0,1293.8,7.25,8.3,0.0,2023-06-15 20:00:00+00:00,34.03202,-118.52633,86.0
18.4,openmeteo_historical_forecast,best_match,80,1003.1,100,100,0,0,0.0,449.0,0.0,449.0,0.0,1287.7,7.6,8.25,0.0,2023-06-15 21:00:00+00:00,34.03202,-118.52633,86.0
18.6,openmeteo_historical_forecast,best_match,79,1002.7,100,100,0,0,0.0,469.0,1.0,468.0,1.1,1213.8,6.3,7.5,0.0,2023-06-15 22:00:00+00:00,34.03202,-118.52633,86.0
18.3,openmeteo_historical_forecast,best_match,77,1002.4,100,100,0,0,0.0,360.0,0.0,360.0,0.0,1077.3,6.25,6.25,0.0,2023-06-15 23:00:00+00:00,34.03202,-118.52633,86.0
18.0,openmeteo_historical_forecast,best_match,79,1001.7,100,100,0,0,0.0,259.0,0.0,259.0,0.0,887.4,4.4,4.65,0.0,2023-06-16 00:00:00+00:00,34.03202,-118.52633,86.0
17.1,openmeteo_historical_forecast,best_match,89,1001.4,100,100,0,0,0.0,247.0,78.0,169.0,157.4,657.0,2.65,2.85,2921.34,2023-06-16 01:00:00+00:00,34.03202,-118.52633,86.0
16.6,openmeteo_historical_forecast,best_match,89,1001.1,100,100,0,1,0.0,106.0,13.0,93.0,42.9,401.9,1.2,1.3,0.0,2023-06-16 02:00:00+00:00,34.03202,-118.52633,86.0
16.8,openmeteo_historical_forecast,best_match,86,1001.5,100,100,0,6,0.0,15.0,0.0,15.0,0.0,139.4,0.25,0.3,0.0,2023-06-16 03:00:00+00:00,34.03202,-118.52633,86.0
16.5,openmeteo_historical_forecast,best_match,88,1002.0,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2023-06-16 04:00:00+00:00,34.03202,-118.52633,86.0
16.0,openmeteo_historical_forecast,best_match,90,1003.1,100,100,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 05:00:00+00:00,34.03202,-118.52633,86.0
15.9,openmeteo_historical_forecast,best_match,93,1003.0,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 06:00:00+00:00,34.03202,-118.52633,86.0
16.1,openmeteo_historical_forecast,best_match,94,1003.1,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 07:00:00+00:00,34.03202,-118.52633,86.0
15.6,openmeteo_historical_forecast,best_match,95,1003.1,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 08:00:00+00:00,34.03202,-118.52633,86.0
15.9,openmeteo_historical_forecast,best_match,90,1003.0,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 09:00:00+00:00,34.03202,-118.52633,86.0
16.1,openmeteo_historical_forecast,best_match,87,1003.1,100,100,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 10:00:00+00:00,34.03202,-118.52633,86.0
16.1,openmeteo_historical_forecast,best_match,88,1003.1,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 11:00:00+00:00,34.03202,-118.52633,86.0
16.0,openmeteo_historical_forecast,best_match,93,1003.3,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 12:00:00+00:00,34.03202,-118.52633,86.0
16.2,openmeteo_historical_forecast,best_match,88,1003.6,100,100,0,0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,2023-06-16 13:00:00+00:00,34.03202,-118.52633,86.0
16.6,openmeteo_historical_forecast,best_match,86,1003.8,100,100,0,31,0.0,36.0,0.0,36.0,0.0,185.2,0.35,0.4,0.0,2023-06-16 14:00:00+00:00,34.03202,-118.52633,86.0
17.2,openmeteo_historical_forecast,best_match,87,1004.1,100,100,0,0,0.0,118.0,0.0,118.0,0.0,447.7,1.35,1.55,0.0,2023-06-16 15:00:00+00:00,34.03202,-118.52633,86.0
17.3,openmeteo_historical_forecast,best_match,87,1004.5,100,100,0,0,0.0,198.0,0.0,199.0,0.0,699.6,2.9,3.15,0.0,2023-06-16 16:00:00+00:00,34.03202,-118.52633,86.0
17.2,openmeteo_historical_forecast,best_match,90,1004.8,100,100,23,0,0.0,397.0,78.0,319.0,111.9,923.9,4.8,4.9,1556.82,2023-06-16 17:00:00+00:00,34.03202,-118.52633,86.0
17.6,openmeteo_historical_forecast,best_match,90,1004.8,100,100,0,0,0.0,521.0,90.0,431.0,107.9,1105.3,6.35,6.5,1437.65,2023-06-16 18:00:00+00:00,34.03202,-118.52633,86.0
17.7,openmeteo_historical_forecast,best_match,86,1005.1,100,100,0,0,0.0,331.0,0.0,331.0,0.0,1231.4,6.15,7.65,0.0,2023-06-16 19:00:00+00:00,34.03202,-118.52633,86.0
18.9,openmeteo_historical_forecast,best_match,85,1004.8,100,100,0,0,0.0,680.0,7.0,673.0,7.2,1293.6,7.65,8.25,0.0,2023-06-16 20:00:00+00:00,34.03202,-118.52633,86.0
18.8,openmeteo_historical_forecast,best_match,87,1004.4,42,42,0,0,0.0,508.0,159.0,349.0,163.6,1287.8,7.75,8.2,3109.38,2023-06-16 21:00:00+00:00,34.03202,-118.52633,86.0
20.0,openmeteo_historical_forecast,best_match,78,1004.2,8,8,0,0,0.0,802.0,483.0,319.0,527.2,1214.2,7.05,7.5,3600.0,2023-06-16 22:00:00+00:00,34.03202,-118.52633,86.0
18.7,openmeteo_historical_forecast,best_match,84,1004.0,31,31,0,0,0.0,773.0,607.0,166.0,746.3,1077.9,5.9,6.25,3600.0,2023-06-16 23:00:00+00:00,34.03202,-118.52633,86.0
18.8,openmeteo_historical_forecast,best_match,80,1003.4,24,24,0,0,0.0,591.0,396.0,195.0,590.9,888.3,4.45,4.6,3600.0,2023-06-17 00:00:00+00:00,34.03202,-118.52633,86.0
18.0,openmeteo_historical_forecast,best_match,86,1003.0,18,18,0,0,0.0,408.0,278.0,130.0,559.8,658.1,2.8,2.85,3600.0,2023-06-17 01:00:00+00:00,34.03202,-118.52633,86.0
17.4,openmeteo_historical_forecast,best_match,87,1003.6,36,36,0,0,0.0,204.0,111.0,93.0,364.9,403.2,1.3,1.3,3600.0,2023-06-17 02:00:00+00:00,34.03202,-118.52633,86.0
16.7,openmeteo_historical_forecast,best_match,85,1003.7,4,4,0,0,0.0,28.0,0.0,28.0,0.0,140.8,0.3,0.3,0.0,2023-06-17 03:00:00+00:00,34.03202,-118.52633,86.0
15.9,openmeteo_historical_forecast,best_match,91,1004.1,4,4,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2023-06-17 04:00:00+00:00,34.03202,-118.52633,86.0
15.6,openmeteo_historical_forecast,best_match,92,1004.4,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-17 05:00:00+00:00,34.03202,-118.52633,86.0
15.3,openmeteo_historical_forecast,best_match,93,1004.7,8,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-17 06:00:00+00:00,34.03202,-118.52633,86.0
15.3,openmeteo_historical_forecast,best_match,94,1004.8,34,34,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-17 07:00:00+00:00,34.03202,-118.52633,86.0
15.0,openmeteo_historical_forecast,best_match,92,1004.5,32,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-17 08:00:00+00:00,34.03202,-118.52633,86.0
14.7,openmeteo_historical_forecast,best_match,87,1004.3,9,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-17 09:00:00+00:00,34.03202,-118.52633,86.0
14.9,openmeteo_historical_forecast,best_match,91,1004.3,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-17 10:00:00+00:00,34.03202,-118.52633,86.0
15.7,openmeteo_historical_forecast,best_match,95,1004.2,83,83,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-17 11:00:00+00:00,34.03202,-118.52633,86.0
16.1,openmeteo_historical_forecast,best_match,92,1004.0,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-17 12:00:00+00:00,34.03202,-118.52633,86.0
15.5,openmeteo_historical_forecast,best_match,93,1004.2,100,100,0,0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,2023-06-17 13:00:00+00:00,34.03202,-118.52633,86.0
16.2,openmeteo_historical_forecast,best_match,92,1004.5,60,60,0,0,0.0,59.0,0.0,59.0,0.0,184.6,0.45,0.45,0.0,2023-06-17 14:00:00+00:00,34.03202,-118.52633,86.0
17.4,openmeteo_historical_forecast,best_match,88,1004.6,47,47,0,0,0.0,277.0,150.0,127.0,444.7,447.0,1.6,1.6,3600.0,2023-06-17 15:00:00+00:00,34.03202,-118.52633,86.0
18.4,openmeteo_historical_forecast,best_match,90,1004.5,38,38,0,0,0.0,466.0,312.0,154.0,591.6,698.9,3.2,3.2,3600.0,2023-06-17 16:00:00+00:00,34.03202,-118.52633,86.0
