time_utc,uva,uvb,uvi,sza,ghi,melanogenic_effective_irradiance_wm2,absolute_tan_score_0_100,legacy_absolute_tan_score_55_30_15,tan_score_model_version,global_reference_version,time_local,day_of_year,local_hour,solar_elevation_deg,year
2009-05-29 11:00:00+00:00,6.34,0.02,0.1,78.22,139.62,0.04393,2.7,3.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-29 07:00:00-04:00,149,7.0,11.780000000000001,2009
2009-05-29 12:00:00+00:00,16.29,0.15,0.75,67.36,323.65,0.16933,10.6,11.7,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-29 08:00:00-04:00,149,8.0,22.64,2009
2009-05-29 13:00:00+00:00,28.2,0.43,2.15,56.21,511.55,0.39063,24.4,23.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-29 09:00:00-04:00,149,9.0,33.79,2009
2009-05-29 14:00:00+00:00,39.75,0.81,4.0,45.09,682.97,0.66733,41.7,36.3,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-29 10:00:00-04:00,149,10.0,44.91,2009
2009-05-29 15:00:00+00:00,49.89,1.24,6.12,34.45,827.58,0.96543,60.3,49.3,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-29 11:00:00-04:00,149,11.0,55.55,2009
2009-05-29 16:00:00+00:00,55.16,1.52,7.65,25.36,893.5,1.15271,72.0,57.5,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-29 12:00:00-04:00,149,12.0,64.64,2009
2009-05-29 17:00:00+00:00,51.1,1.47,7.32,20.31,825.8,1.10329,69.0,54.1,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-29 13:00:00-04:00,149,13.0,69.69,2009
2009-05-29 18:00:00+00:00,47.4,1.35,6.7,22.37,761.72,1.01564,63.5,49.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-29 14:00:00-04:00,149,14.0,67.63,2009
2009-05-29 19:00:00+00:00,43.47,1.13,5.7,30.07,703.78,0.86957,54.3,44.2,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-29 15:00:00-04:00,149,15.0,59.93,2009
2009-05-29 20:00:00+00:00,29.91,0.69,3.45,40.19,477.6,0.54822,34.3,28.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-29 16:00:00-04:00,149,16.0,49.81,2009
2009-05-29 21:00:00+00:00,22.96,0.42,2.05,51.17,368.55,0.35806,22.4,20.1,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-29 17:00:00-04:00,149,17.0,38.83,2009
2009-05-29 22:00:00+00:00,13.41,0.17,0.82,62.35,227.75,0.16602,10.4,10.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-29 18:00:00-04:00,149,18.0,27.65,2009
2009-05-29 23:00:00+00:00,6.84,0.04,0.2,73.36,132.1,0.05794,3.6,4.5,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-29 19:00:00-04:00,149,19.0,16.64,2009
2009-05-30 00:00:00+00:00,1.91,0.01,0.03,83.87,38.28,0.01551,1.0,1.1,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-29 20:00:00-04:00,149,20.0,6.1299999999999955,2009
2009-05-30 10:00:00+00:00,0.56,0.0,0.0,87.85,10.55,0.00287,0.2,0.3,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-30 06:00:00-04:00,150,6.0,2.1500000000000057,2009
2009-05-30 11:00:00+00:00,3.74,0.01,0.05,78.15,70.35,0.02489,1.6,2.2,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-30 07:00:00-04:00,150,7.0,11.849999999999994,2009
2009-05-30 12:00:00+00:00,7.58,0.07,0.35,67.3,122.3,0.07891,4.9,5.5,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-30 08:00:00-04:00,150,8.0,22.700000000000003,2009
2009-05-30 13:00:00+00:00,14.62,0.23,1.15,56.15,222.0,0.20657,12.9,12.2,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-30 09:00:00-04:00,150,9.0,33.85,2009
2009-05-30 14:00:00+00:00,19.51,0.41,2.03,45.02,280.08,0.33466,20.9,18.1,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-30 10:00:00-04:00,150,10.0,44.98,2009
2009-05-30 15:00:00+00:00,24.99,0.62,3.22,34.38,349.65,0.48295,30.2,25.2,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-30 11:00:00-04:00,150,11.0,55.62,2009
2009-05-30 16:00:00+00:00,30.94,0.85,4.32,25.26,464.95,0.64509,40.3,32.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-30 12:00:00-04:00,150,12.0,64.74,2009
2009-05-30 17:00:00+00:00,28.69,0.81,3.95,20.17,417.75,0.61066,38.2,29.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-30 13:00:00-04:00,150,13.0,69.83,2009
2009-05-30 18:00:00+00:00,30.35,0.86,4.25,22.22,468.6,0.64779,40.5,31.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-30 14:00:00-04:00,150,14.0,67.78,2009
2009-05-30 19:00:00+00:00,40.58,1.03,5.28,29.94,653.5,0.79752,49.8,41.1,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-30 15:00:00-04:00,150,15.0,60.06,2009
2009-05-30 20:00:00+00:00,35.18,0.78,3.9,40.07,577.78,0.62674,39.2,33.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-30 16:00:00-04:00,150,16.0,49.93,2009
2009-05-30 21:00:00+00:00,25.96,0.45,2.2,51.06,437.02,0.3906,24.4,22.3,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-30 17:00:00-04:00,150,17.0,38.94,2009
2009-05-30 22:00:00+00:00,16.75,0.19,0.98,62.23,300.48,0.19458,12.2,12.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-30 18:00:00-04:00,150,18.0,27.770000000000003,2009
2009-05-30 23:00:00+00:00,8.44,0.04,0.22,73.24,167.43,0.06614,4.1,5.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-30 19:00:00-04:00,150,19.0,16.760000000000005,2009
2009-05-31 00:00:00+00:00,2.37,0.01,0.03,83.73,48.28,0.01787,1.1,1.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-30 20:00:00-04:00,150,20.0,6.269999999999996,2009
2009-05-31 10:00:00+00:00,0.69,0.0,0.0,87.8,13.93,0.00354,0.2,0.3,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-31 06:00:00-04:00,151,6.0,2.200000000000003,2009
2009-05-31 11:00:00+00:00,6.04,0.02,0.1,78.08,132.65,0.0424,2.6,3.6,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-31 07:00:00-04:00,151,7.0,11.920000000000002,2009
2009-05-31 12:00:00+00:00,14.96,0.12,0.62,67.24,310.12,0.14534,9.1,10.5,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-31 08:00:00-04:00,151,8.0,22.760000000000005,2009
2009-05-31 13:00:00+00:00,26.25,0.37,1.88,56.1,502.05,0.34629,21.6,21.3,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-31 09:00:00-04:00,151,9.0,33.9,2009
2009-05-31 14:00:00+00:00,38.62,0.74,3.65,44.96,691.88,0.62147,38.8,34.5,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-31 10:00:00-04:00,151,10.0,45.04,2009
2009-05-31 15:00:00+00:00,48.9,1.14,5.62,34.3,841.22,0.90312,56.4,47.1,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-31 11:00:00-04:00,151,11.0,55.7,2009
2009-05-31 16:00:00+00:00,55.73,1.45,7.22,25.16,939.17,1.11556,69.7,56.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-31 12:00:00-04:00,151,12.0,64.84,2009
2009-05-31 17:00:00+00:00,59.67,1.62,8.15,20.04,987.4,1.23306,77.1,61.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-31 13:00:00-04:00,151,13.0,69.96000000000001,2009
2009-05-31 18:00:00+00:00,58.88,1.58,7.9,22.08,971.6,1.20612,75.4,60.5,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-31 14:00:00-04:00,151,14.0,67.92,2009
2009-05-31 19:00:00+00:00,54.12,1.36,6.7,29.81,903.58,1.05579,66.0,53.7,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-31 15:00:00-04:00,151,15.0,60.19,2009
2009-06-01 00:00:00+00:00,2.54,0.01,0.03,83.6,58.15,0.01874,1.2,1.5,action-spectrum-v1,global-mel-ref-v1-provisional,2009-05-31 20:00:00-04:00,151,20.0,6.400000000000006,2009
2009-06-01 11:00:00+00:00,1.71,0.01,0.03,78.02,23.3,0.01449,0.9,1.0,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-01 07:00:00-04:00,152,7.0,11.980000000000004,2009
2009-06-01 12:00:00+00:00,4.41,0.04,0.2,67.18,58.92,0.04549,2.8,3.2,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-01 08:00:00-04:00,152,8.0,22.819999999999993,2009
2009-06-01 13:00:00+00:00,7.88,0.12,0.62,56.04,103.97,0.10907,6.8,6.6,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-01 09:00:00-04:00,152,9.0,33.96,2009
2009-06-01 14:00:00+00:00,15.56,0.33,1.62,44.91,215.57,0.26863,16.8,14.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-01 10:00:00-04:00,152,10.0,45.09,2009
2009-06-01 15:00:00+00:00,19.5,0.47,2.42,34.24,268.33,0.36895,23.1,19.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-01 11:00:00-04:00,152,11.0,55.76,2009
2009-06-01 16:00:00+00:00,31.91,0.86,4.32,25.07,501.73,0.65578,41.0,32.9,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-01 12:00:00-04:00,152,12.0,64.93,2009
2009-06-01 17:00:00+00:00,39.18,1.11,5.4,19.91,604.15,0.83614,52.3,40.7,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-01 13:00:00-04:00,152,13.0,70.09,2009
2009-06-01 18:00:00+00:00,45.45,1.26,6.25,21.94,749.3,0.95413,59.6,47.2,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-01 14:00:00-04:00,152,14.0,68.06,2009
2009-06-01 19:00:00+00:00,29.35,0.77,3.97,29.69,438.3,0.59115,36.9,30.3,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-01 15:00:00-04:00,152,15.0,60.31,2009
2009-06-01 20:00:00+00:00,22.41,0.47,2.38,39.85,296.95,0.38386,24.0,20.9,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-01 16:00:00-04:00,152,16.0,50.15,2009
2009-06-01 21:00:00+00:00,20.29,0.41,2.03,50.84,287.1,0.33865,21.2,18.5,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-01 17:00:00-04:00,152,17.0,39.16,2009
2009-06-01 22:00:00+00:00,12.88,0.18,0.9,62.01,189.12,0.16903,10.6,10.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-01 18:00:00-04:00,152,18.0,27.990000000000002,2009
2009-06-01 23:00:00+00:00,6.53,0.04,0.22,73.02,98.93,0.05635,3.5,4.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-01 19:00:00-04:00,152,19.0,16.980000000000004,2009
2009-06-02 00:00:00+00:00,1.64,0.01,0.03,83.47,26.6,0.01413,0.9,1.0,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-01 20:00:00-04:00,152,20.0,6.530000000000001,2009
2009-06-02 11:00:00+00:00,3.02,0.01,0.05,77.96,42.33,0.0212,1.3,1.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-02 07:00:00-04:00,153,7.0,12.040000000000006,2009
2009-06-02 12:00:00+00:00,6.96,0.07,0.35,67.13,95.28,0.07573,4.7,5.1,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-02 08:00:00-04:00,153,8.0,22.870000000000005,2009
2009-06-02 13:00:00+00:00,12.51,0.21,1.05,56.0,170.43,0.18431,11.5,10.7,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-02 09:00:00-04:00,153,9.0,34.0,2009
2009-06-02 14:00:00+00:00,15.14,0.34,1.7,44.86,194.9,0.2722,17.0,14.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-02 10:00:00-04:00,153,10.0,45.14,2009
2009-06-02 15:00:00+00:00,14.99,0.4,2.03,34.18,182.7,0.30578,19.1,15.5,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-02 11:00:00-04:00,153,11.0,55.82,2009
2009-06-02 16:00:00+00:00,13.14,0.38,1.9,24.98,153.35,0.28485,17.8,14.0,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-02 12:00:00-04:00,153,12.0,65.02,2009
2009-06-02 17:00:00+00:00,19.86,0.59,2.88,19.79,251.93,0.43949,27.5,21.1,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-02 13:00:00-04:00,153,13.0,70.21000000000001,2009
2009-06-02 18:00:00+00:00,38.95,1.11,5.53,21.81,616.03,0.83496,52.2,41.0,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-02 14:00:00-04:00,153,14.0,68.19,2009
2009-06-02 19:00:00+00:00,41.03,1.09,5.53,29.57,672.9,0.83417,52.1,42.2,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-02 15:00:00-04:00,153,15.0,60.43,2009
2009-06-02 20:00:00+00:00,34.22,0.79,4.03,39.74,568.38,0.62755,39.2,33.3,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-02 16:00:00-04:00,153,16.0,50.26,2009
2009-06-02 21:00:00+00:00,23.1,0.43,2.12,50.73,377.23,0.3645,22.8,20.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-02 17:00:00-04:00,153,17.0,39.27,2009
2009-06-02 22:00:00+00:00,14.64,0.19,0.93,61.91,241.82,0.18377,11.5,11.5,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-02 18:00:00-04:00,153,18.0,28.090000000000003,2009
2009-06-02 23:00:00+00:00,7.78,0.05,0.25,72.91,134.7,0.06848,4.3,5.2,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-02 19:00:00-04:00,153,19.0,17.090000000000003,2009
2009-06-03 00:00:00+00:00,1.99,0.01,0.03,83.34,34.75,0.01592,1.0,1.2,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-02 20:00:00-04:00,153,20.0,6.659999999999997,2009
2009-06-03 11:00:00+00:00,2.52,0.01,0.05,77.91,37.88,0.01864,1.2,1.6,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-03 07:00:00-04:00,154,7.0,12.090000000000003,2009
2009-06-03 12:00:00+00:00,6.22,0.06,0.3,67.09,90.75,0.06621,4.1,4.5,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-03 08:00:00-04:00,154,8.0,22.909999999999997,2009
2009-06-03 13:00:00+00:00,11.84,0.19,0.95,55.96,172.4,0.16943,10.6,10.0,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-03 09:00:00-04:00,154,9.0,34.04,2009
2009-06-03 14:00:00+00:00,21.59,0.46,2.28,44.81,340.95,0.37394,23.4,20.1,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-03 10:00:00-04:00,154,10.0,45.19,2009
2009-06-03 15:00:00+00:00,27.03,0.68,3.47,34.13,420.27,0.52774,33.0,27.3,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-03 11:00:00-04:00,154,11.0,55.87,2009
2009-06-03 16:00:00+00:00,32.65,0.9,4.53,24.91,505.88,0.68247,42.7,34.0,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-03 12:00:00-04:00,154,12.0,65.09,2009
2009-06-03 17:00:00+00:00,35.39,1.0,4.88,19.68,543.5,0.75375,47.1,36.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-03 13:00:00-04:00,154,13.0,70.32,2009
2009-06-03 18:00:00+00:00,36.44,1.02,5.05,21.69,564.03,0.77058,48.2,38.0,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-03 14:00:00-04:00,154,14.0,68.31,2009
2009-06-03 19:00:00+00:00,35.05,0.92,4.72,29.46,550.7,0.70622,44.1,36.1,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-03 15:00:00-04:00,154,15.0,60.54,2009
2009-06-03 20:00:00+00:00,32.38,0.75,3.78,39.63,521.97,0.59523,37.2,31.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-03 16:00:00-04:00,154,16.0,50.37,2009
2009-06-03 21:00:00+00:00,27.29,0.49,2.42,50.63,473.98,0.42031,26.3,23.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-03 17:00:00-04:00,154,17.0,39.37,2009
2009-06-03 22:00:00+00:00,17.72,0.22,1.08,61.81,325.75,0.21673,13.5,13.7,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-03 18:00:00-04:00,154,18.0,28.189999999999998,2009
2009-06-03 23:00:00+00:00,9.09,0.05,0.28,72.8,183.27,0.0752,4.7,6.0,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-03 19:00:00-04:00,154,19.0,17.200000000000003,2009
2009-06-04 00:00:00+00:00,2.63,0.01,0.03,83.21,55.55,0.0192,1.2,1.5,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-03 20:00:00-04:00,154,20.0,6.790000000000006,2009
2009-06-04 10:00:00+00:00,0.71,0.0,0.0,87.64,13.93,0.00364,0.2,0.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-04 06:00:00-04:00,155,6.0,2.3599999999999994,2009
2009-06-04 11:00:00+00:00,5.93,0.02,0.1,77.87,120.3,0.04183,2.6,3.6,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-04 07:00:00-04:00,155,7.0,12.129999999999995,2009
2009-06-04 12:00:00+00:00,14.29,0.13,0.65,67.05,276.98,0.14763,9.2,10.3,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-04 08:00:00-04:00,155,8.0,22.950000000000003,2009
2009-06-04 13:00:00+00:00,25.33,0.38,1.9,55.92,469.05,0.3473,21.7,20.9,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-04 09:00:00-04:00,155,9.0,34.08,2009
2009-06-04 14:00:00+00:00,35.87,0.73,3.65,44.78,642.53,0.60166,37.6,32.9,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-04 10:00:00-04:00,155,10.0,45.22,2009
2009-06-04 15:00:00+00:00,42.9,1.06,5.4,34.08,722.25,0.82658,51.7,42.9,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-04 11:00:00-04:00,155,11.0,55.92,2009
2009-06-04 16:00:00+00:00,45.17,1.23,6.18,24.83,740.85,0.93552,58.5,46.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-04 12:00:00-04:00,155,12.0,65.17,2009
2009-06-04 17:00:00+00:00,44.05,1.23,6.03,19.57,764.38,0.92978,58.1,45.7,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-04 13:00:00-04:00,155,13.0,70.43,2009
2009-06-04 18:00:00+00:00,42.26,1.16,5.72,21.57,724.08,0.88054,55.0,43.6,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-04 14:00:00-04:00,155,14.0,68.43,2009
2009-06-04 19:00:00+00:00,41.33,1.05,5.32,29.34,720.97,0.81281,50.8,41.7,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-04 15:00:00-04:00,155,15.0,60.66,2009
2009-06-04 20:00:00+00:00,37.29,0.81,4.05,39.53,674.05,0.65473,40.9,35.1,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-04 16:00:00-04:00,155,16.0,50.47,2009
2009-06-04 21:00:00+00:00,29.08,0.5,2.45,50.53,551.4,0.43521,27.2,24.9,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-04 17:00:00-04:00,155,17.0,39.47,2009
2009-06-04 22:00:00+00:00,18.38,0.21,1.1,61.71,371.5,0.21438,13.4,14.2,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-04 18:00:00-04:00,155,18.0,28.29,2009
2009-06-04 23:00:00+00:00,9.47,0.05,0.28,72.7,207.73,0.07714,4.8,6.2,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-04 19:00:00-04:00,155,19.0,17.299999999999997,2009
2009-06-05 00:00:00+00:00,2.75,0.01,0.03,83.08,60.65,0.01981,1.2,1.6,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-04 20:00:00-04:00,155,20.0,6.920000000000002,2009
2009-06-05 10:00:00+00:00,0.77,0.0,0.0,87.6,16.27,0.00395,0.2,0.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-05 06:00:00-04:00,156,6.0,2.4000000000000057,2009
2009-06-05 11:00:00+00:00,6.15,0.02,0.1,77.83,138.57,0.04296,2.7,3.7,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-05 07:00:00-04:00,156,7.0,12.170000000000002,2009
2009-06-05 12:00:00+00:00,15.39,0.13,0.68,67.02,323.3,0.15327,9.6,11.0,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-05 08:00:00-04:00,156,8.0,22.980000000000004,2009
2009-06-05 13:00:00+00:00,27.36,0.4,2.0,55.89,523.58,0.36915,23.1,22.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-05 09:00:00-04:00,156,9.0,34.11,2009
2009-06-05 14:00:00+00:00,38.92,0.76,3.75,44.74,704.92,0.63446,39.7,35.0,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-05 10:00:00-04:00,156,10.0,45.26,2009
2009-06-05 15:00:00+00:00,48.5,1.15,5.68,34.03,848.42,0.90679,56.7,47.1,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-05 11:00:00-04:00,156,11.0,55.97,2009
2009-06-05 17:00:00+00:00,58.3,1.61,8.1,19.47,987.33,1.22032,76.3,60.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-05 13:00:00-04:00,156,13.0,70.53,2009
2009-06-05 18:00:00+00:00,57.55,1.56,7.85,21.45,971.9,1.18785,74.2,59.6,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-05 14:00:00-04:00,156,14.0,68.55,2009
2009-06-05 19:00:00+00:00,52.22,1.32,6.55,29.24,893.4,1.02316,63.9,52.1,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-05 15:00:00-04:00,156,15.0,60.760000000000005,2009
2009-06-05 20:00:00+00:00,44.07,0.96,4.7,39.43,770.58,0.77533,48.5,41.2,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-05 16:00:00-04:00,156,16.0,50.57,2009
2009-06-05 21:00:00+00:00,33.38,0.57,2.8,50.44,607.22,0.49731,31.1,28.6,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-05 17:00:00-04:00,156,17.0,39.56,2009
2009-06-05 22:00:00+00:00,21.6,0.25,1.27,61.61,419.77,0.25378,15.9,16.6,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-05 18:00:00-04:00,156,18.0,28.39,2009
2009-06-05 23:00:00+00:00,10.69,0.06,0.3,72.6,229.85,0.08912,5.6,6.9,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-05 19:00:00-04:00,156,19.0,17.400000000000006,2009
2009-06-06 00:00:00+00:00,3.02,0.01,0.03,82.96,67.12,0.0212,1.3,1.7,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-05 20:00:00-04:00,156,20.0,7.040000000000006,2009
2009-06-06 10:00:00+00:00,0.69,0.0,0.0,87.57,13.4,0.00354,0.2,0.3,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-06 06:00:00-04:00,157,6.0,2.430000000000007,2009
2009-06-06 11:00:00+00:00,5.13,0.02,0.08,77.79,96.7,0.03773,2.4,3.1,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-06 07:00:00-04:00,157,7.0,12.209999999999994,2009
2009-06-06 12:00:00+00:00,12.41,0.11,0.55,66.99,228.43,0.12655,7.9,8.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-06 08:00:00-04:00,157,8.0,23.010000000000005,2009
2009-06-06 13:00:00+00:00,21.15,0.32,1.58,55.86,373.25,0.29154,18.2,17.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-06 09:00:00-04:00,157,9.0,34.14,2009
2009-06-06 14:00:00+00:00,29.99,0.61,3.03,44.71,513.8,0.50284,31.4,27.5,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-06 10:00:00-04:00,157,10.0,45.29,2009
2009-06-06 15:00:00+00:00,36.27,0.87,4.47,34.0,602.35,0.68385,42.7,35.9,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-06 11:00:00-04:00,157,11.0,56.0,2009
2009-06-06 16:00:00+00:00,38.95,1.03,5.15,24.71,640.05,0.78917,49.3,39.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-06 12:00:00-04:00,157,12.0,65.28999999999999,2009
2009-06-06 17:00:00+00:00,36.9,1.0,4.9,19.38,600.9,0.76149,47.6,37.7,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-06 13:00:00-04:00,157,13.0,70.62,2009
2009-06-06 18:00:00+00:00,29.71,0.79,3.9,21.34,460.02,0.60444,37.8,30.2,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-06 14:00:00-04:00,157,14.0,68.66,2009
2009-06-06 19:00:00+00:00,25.93,0.67,3.42,29.14,400.2,0.51638,32.3,26.4,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-06 15:00:00-04:00,157,15.0,60.86,2009
2009-06-06 20:00:00+00:00,15.37,0.34,1.73,39.34,220.23,0.27338,17.1,14.7,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-06 16:00:00-04:00,157,16.0,50.66,2009
2009-06-06 21:00:00+00:00,14.28,0.27,1.35,50.34,213.3,0.22772,14.2,12.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-06 17:00:00-04:00,157,17.0,39.66,2009
2009-06-06 22:00:00+00:00,8.48,0.12,0.57,61.52,129.45,0.11214,7.0,6.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-06 18:00:00-04:00,157,18.0,28.479999999999997,2009
2009-06-06 23:00:00+00:00,4.06,0.03,0.15,72.51,61.5,0.03797,2.4,2.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-06 19:00:00-04:00,157,19.0,17.489999999999995,2009
2009-06-07 00:00:00+00:00,1.26,0.0,0.03,82.84,20.1,0.00646,0.4,0.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-06 20:00:00-04:00,157,20.0,7.159999999999997,2009
2009-06-07 11:00:00+00:00,3.39,0.02,0.08,77.76,51.88,0.02882,1.8,2.1,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-07 07:00:00-04:00,158,7.0,12.239999999999995,2009
2009-06-07 12:00:00+00:00,7.72,0.09,0.43,66.96,112.68,0.09107,5.7,5.8,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-07 08:00:00-04:00,158,8.0,23.040000000000006,2009
2009-06-07 13:00:00+00:00,12.89,0.23,1.12,55.84,181.0,0.1977,12.4,11.2,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-07 09:00:00-04:00,158,9.0,34.16,2009
2009-06-07 14:00:00+00:00,15.86,0.36,1.8,44.69,211.35,0.28734,18.0,15.2,action-spectrum-v1,global-mel-ref-v1-provisional,2009-06-07 10:00:00-04:00,158,10.0,45.31,2009
